ID,Tail,Body,Total,Angle,Temperature,Treatment,Date,Clone,Age,Spikes,Pedestal,Mature,No.Neonates,Experiment,Stage
D87A_12_P2,,0.607,,,12,Predator,21/03/18,D87_A,9,0,0,J,NA,Acute,NA
D87A_12_P3,,0.731,,,12,Predator,21/03/18,D87_A,9,0,0,J,NA,Acute,NA
D1045_12_P1,,0.856,,,12,Predator,21/03/18,D10_45,12,0,0,J,NA,Acute,NA
D1045_12_P2,,1.035,,,12,Predator,21/03/18,D10_45,12,0,0,J,NA,Acute,NA
D1045_12_P3,,0.909,,,12,Predator,21/03/18,D10_45,12,0,0,J,NA,Acute,NA
LD33_12_C1,,1.882,,,12,Control,22/03/18,LD33,15,0,0,A,NA,Acute,NA
LD33_12_C2,,1.912,,,12,Control,22/03/18,LD33,15,0,0,A,NA,Acute,NA
LD33_12_C3,,1.909,,,12,Control,22/03/18,LD33,15,0,0,A,NA,Acute,NA
D87A_12_C1,,1.668,,,12,Control,22/03/18,D87_A,13,0,0,A,NA,Acute,mt
D87A_12_C2,,1.588,,,12,Control,22/03/18,D87_A,13,0,0,J,NA,Acute,NA
D87A_12_C3,,1.801,,,12,Control,22/03/18,D87_A,13,0,0,A,NA,Acute,mt
D1045_12_C1,,1.322,,,12,Control,22/03/18,D10_45,13,0,0,A,NA,Acute,mt
D1045_12_C2,,1.735,,,12,Control,22/03/18,D10_45,13,0,0,A,NA,Acute,mt
D1045_12_C3,,1.713,,,12,Control,22/03/18,D10_45,13,0,0,A,NA,Acute,mt
LD33_12_P1,,0.944,,,12,Predator,22/03/18,LD33,15,0,0,A,NA,Acute,NA
LD33_12_P2,,0.963,,,12,Predator,22/03/18,LD33,15,0,0,A,NA,Acute,NA
LD33_12_P3,,1.951,,,12,Predator,22/03/18,LD33,15,0,0,A,NA,Acute,NA
D87A_12_P1,,1.889,,,12,Predator,22/03/18,D87_A,10,0,0,J,NA,Acute,NA
D87A_12_P2,,1.961,,,12,Predator,22/03/18,D87_A,10,0,0,J,NA,Acute,NA
D87A_12_P3,,1.25,,,12,Predator,22/03/18,D87_A,10,0,0,J,NA,Acute,NA
D1045_12_P1,,1.19,,,12,Predator,22/03/18,D10_45,13,0,0,A,NA,Acute,mt
D1045_12_P2,,1.257,,,12,Predator,22/03/18,D10_45,13,0,0,J,NA,Acute,NA
D1045_12_P3,,1.267,,,12,Predator,22/03/18,D10_45,13,0,0,A,NA,Acute,mt
LD33_12_C1,,1.858,,,12,Control,23/03/18,LD33,16,0,0,A,NA,Acute,NA
LD33_12_C2,,1.899,,,12,Control,23/03/18,LD33,16,0,0,A,NA,Acute,NA
LD33_12_C3,,1.897,,,12,Control,23/03/18,LD33,16,0,0,A,NA,Acute,NA
D87A_12_C1,,1.63,,,12,Control,23/03/18,D87_A,14,0,0,A,NA,Acute,NA
D87A_12_C2,,1.568,,,12,Control,23/03/18,D87_A,14,0,0,J,NA,Acute,NA
D87A_12_C3,,1.777,,,12,Control,23/03/18,D87_A,14,0,0,A,NA,Acute,NA
D1045_12_C1,,1.278,,,12,Control,23/03/18,D10_45,14,0,0,A,NA,Acute,NA
D1045_12_C2,,1.747,,,12,Control,23/03/18,D10_45,14,0,0,A,NA,Acute,NA
D1045_12_C3,,1.695,,,12,Control,23/03/18,D10_45,14,0,0,A,NA,Acute,NA
LD33_12_P1,,1.893,,,12,Predator,23/03/18,LD33,16,0,0,A,NA,Acute,NA
LD33_12_P2,,1.856,,,12,Predator,23/03/18,LD33,16,0,0,A,NA,Acute,NA
LD33_12_P3,,1.922,,,12,Predator,23/03/18,LD33,16,0,0,A,NA,Acute,NA
D87A_12_P1,,1.232,,,12,Predator,23/03/18,D87_A,11,0,0,J,NA,Acute,NA
D87A_12_P2,,1.18,,,12,Predator,23/03/18,D87_A,11,0,0,J,NA,Acute,NA
D87A_12_P3,,1.238,,,12,Predator,23/03/18,D87_A,11,0,0,J,NA,Acute,NA
D1045_12_P1,,1.837,,,12,Predator,23/03/18,D10_45,14,0,0,A,NA,Acute,NA
D1045_12_P2,,1.754,,,12,Predator,23/03/18,D10_45,14,0,0,J,NA,Acute,NA
D1045_12_P3,,1.934,,,12,Predator,23/03/18,D10_45,14,0,0,A,NA,Acute,NA
LD33_12_C1,,1.86,,,12,Control,24/03/18,LD33,17,0,0,A,NA,Acute,NA
LD33_12_C2,,1.86,,,12,Control,24/03/18,LD33,17,0,0,A,NA,Acute,NA
LD33_12_C3,,1.833,,,12,Control,24/03/18,LD33,17,0,0,A,NA,Acute,NA
D87A_12_C1,,1.635,,,12,Control,24/03/18,D87_A,15,0,0,A,NA,Acute,NA
D87A_12_C2,,1.538,,,12,Control,24/03/18,D87_A,15,0,0,J,NA,Acute,NA
D87A_12_C3,,1.759,,,12,Control,24/03/18,D87_A,15,0,0,A,NA,Acute,NA
D1045_12_C1,,1.609,,,12,Control,24/03/18,D10_45,15,0,0,A,NA,Acute,NA
D1045_12_C2,,1.728,,,12,Control,24/03/18,D10_45,15,0,0,A,NA,Acute,NA
D1045_12_C3,,1.662,,,12,Control,24/03/18,D10_45,15,0,0,A,NA,Acute,NA
LD33_12_P1,,1.883,,,12,Predator,24/03/18,LD33,17,0,0,A,NA,Acute,NA
LD33_12_P2,,1.824,,,12,Predator,24/03/18,LD33,17,0,0,A,NA,Acute,NA
LD33_12_P3,,1.922,,,12,Predator,24/03/18,LD33,17,0,0,A,NA,Acute,NA
D87A_12_P1,,1.218,,,12,Predator,24/03/18,D87_A,12,0,0,J,NA,Acute,NA
D87A_12_P2,,1.156,,,12,Predator,24/03/18,D87_A,12,0,0,J,NA,Acute,NA
D87A_12_P3,,1.401,,,12,Predator,24/03/18,D87_A,12,0,0,J,NA,Acute,NA
D1045_12_P1,,1.796,,,12,Predator,24/03/18,D10_45,15,0,0,A,NA,Acute,NA
D1045_12_P2,,2.067,,,12,Predator,24/03/18,D10_45,15,0,0,A,NA,Acute,mt
D1045_12_P3,,1.873,,,12,Predator,24/03/18,D10_45,15,0,0,A,NA,Acute,NA
LD33_12_C1,,2.096,,,12,Control,25/03/18,LD33,18,0,0,A,7,Acute,B1
LD33_12_C2,,2.095,,,12,Control,25/03/18,LD33,18,0,0,A,3,Acute,B1
LD33_12_C3,,2.055,,,12,Control,25/03/18,LD33,18,0,0,A,8,Acute,B1
D87A_12_C1,,1.674,,,12,Control,25/03/18,D87_A,16,0,0,A,NA,Acute,NA
D87A_12_C2,,1.806,,,12,Control,25/03/18,D87_A,16,0,0,A,NA,Acute,mt
D87A_12_C3,,1.805,,,12,Control,25/03/18,D87_A,16,0,0,A,NA,Acute,NA
D1045_12_C1,,1.597,,,12,Control,25/03/18,D10_45,16,0,0,A,NA,Acute,NA
D1045_12_C2,,1.776,,,12,Control,25/03/18,D10_45,16,0,0,A,NA,Acute,NA
D1045_12_C3,,1.717,,,12,Control,25/03/18,D10_45,16,0,0,A,NA,Acute,NA
LD33_12_P1,,1.914,,,12,Predator,25/03/18,LD33,18,0,0,A,NA,Acute,NA
LD33_12_P2,,1.851,,,12,Predator,25/03/18,LD33,18,0,0,A,NA,Acute,NA
LD33_12_P3,,1.912,,,12,Predator,25/03/18,LD33,18,0,0,A,NA,Acute,NA
D87A_12_P1,,1.452,,,12,Predator,25/03/18,D87_A,13,0,0,J,NA,Acute,NA
D87A_12_P2,,1.386,,,12,Predator,25/03/18,D87_A,13,0,0,J,NA,Acute,NA
D87A_12_P3,,1.423,,,12,Predator,25/03/18,D87_A,13,0,0,J,NA,Acute,NA
D1045_12_P1,,1.822,,,12,Predator,25/03/18,D10_45,16,0,0,A,NA,Acute,NA
D1045_12_P2,,2.138,,,12,Predator,25/03/18,D10_45,16,0,0,A,NA,Acute,mt
D1045_12_P3,,1.946,,,12,Predator,25/03/18,D10_45,16,0,0,A,NA,Acute,NA
LD33_12_C1,,2.124,,,12,Control,26/03/18,LD33,19,0,0,A,NA,Acute,NA
LD33_12_C2,,2.098,,,12,Control,26/03/18,LD33,19,0,0,A,NA,Acute,NA
LD33_12_C3,,2.083,,,12,Control,26/03/18,LD33,19,0,0,A,NA,Acute,NA
D87A_12_C1,,1.654,,,12,Control,26/03/18,D87_A,17,0,0,A,NA,Acute,NA
D87A_12_C2,,1.799,,,12,Control,26/03/18,D87_A,17,0,0,A,NA,Acute,mt
D87A_12_C3,,1.816,,,12,Control,26/03/18,D87_A,17,0,0,A,NA,Acute,NA
D1045_12_C1,,1.637,,,12,Control,26/03/18,D10_45,17,0,0,A,NA,Acute,NA
D1045_12_C2,,1.758,,,12,Control,26/03/18,D10_45,17,0,0,A,NA,Acute,NA
D1045_12_C3,,1.717,,,12,Control,26/03/18,D10_45,17,0,0,A,NA,Acute,NA
LD33_12_P1,,1.909,,,12,Predator,26/03/18,LD33,19,0,0,A,8,Acute,B1
LD33_12_P2,,2.066,,,12,Predator,26/03/18,LD33,19,0,0,A,9,Acute,B1
LD33_12_P3,,2.167,,,12,Predator,26/03/18,LD33,19,0,0,A,3,Acute,B1
D87A_12_P1,,1.48,,,12,Predator,26/03/18,D87_A,14,0,0,J,NA,Acute,NA
D87A_12_P2,,1.376,,,12,Predator,26/03/18,D87_A,14,0,0,J,NA,Acute,NA
D87A_12_P3,,1.439,,,12,Predator,26/03/18,D87_A,14,0,0,J,NA,Acute,NA
D1045_12_P1,,1.844,,,12,Predator,26/03/18,D10_45,17,0,0,A,NA,Acute,NA
D1045_12_P2,,2.157,,,12,Predator,26/03/18,D10_45,17,0,0,A,NA,Acute,mt
D1045_12_P3,,1.967,,,12,Predator,26/03/18,D10_45,17,0,0,A,NA,Acute,NA
LD33_12_C1,,2.114,,,12,Control,27/03/18,LD33,20,0,0,A,NA,Acute,NA
LD33_12_C2,,2.092,,,12,Control,27/03/18,LD33,20,0,0,A,NA,Acute,NA
LD33_12_C3,,2.074,,,12,Control,27/03/18,LD33,20,0,0,A,NA,Acute,NA
D87A_12_C1,,1.694,,,12,Control,27/03/18,D87_A,18,0,0,A,NA,Acute,NA
D87A_12_C2,,1.844,,,12,Control,27/03/18,D87_A,18,0,0,A,NA,Acute,NA
D87A_12_C3,,1.814,,,12,Control,27/03/18,D87_A,18,0,0,A,NA,Acute,NA
D1045_12_C1,,1.624,,,12,Control,27/03/18,D10_45,18,0,0,A,NA,Acute,NA
D1045_12_C2,,1.726,,,12,Control,27/03/18,D10_45,18,0,0,A,NA,Acute,NA
D1045_12_C3,,1.74,,,12,Control,27/03/18,D10_45,18,0,0,A,NA,Acute,NA
LD33_12_P1,,2.128,,,12,Predator,27/03/18,LD33,20,0,0,A,NA,Acute,NA
LD33_12_P2,,2.082,,,12,Predator,27/03/18,LD33,20,0,0,A,NA,Acute,NA
LD33_12_P3,,2.154,,,12,Predator,27/03/18,LD33,20,0,0,A,NA,Acute,NA
D87A_12_P1,,1.433,,,12,Predator,27/03/18,D87_A,15,0,0,J,NA,Acute,NA
D87A_12_P2,,1.369,,,12,Predator,27/03/18,D87_A,15,0,0,J,NA,Acute,NA
D87A_12_P3,,1.44,,,12,Predator,27/03/18,D87_A,15,0,0,J,NA,Acute,NA
D1045_12_P1,,1.858,,,12,Predator,27/03/18,D10_45,18,0,0,A,NA,Acute,NA
D1045_12_P2,,2.154,,,12,Predator,27/03/18,D10_45,18,0,0,A,NA,Acute,NA
D1045_12_P3,,1.972,,,12,Predator,27/03/18,D10_45,18,0,0,A,NA,Acute,NA
LD33_12_C1,,2.167,,,12,Control,28/03/18,LD33,21,0,0,A,NA,Acute,NA
LD33_12_C2,,2.126,,,12,Control,28/03/18,LD33,21,0,0,A,NA,Acute,NA
LD33_12_C3,,2.118,,,12,Control,28/03/18,LD33,21,0,0,A,NA,Acute,NA
D87A_12_C1,,1.901,,,12,Control,28/03/18,D87_A,19,0,0,A,4,Acute,B1
D87A_12_C2,,1.835,,,12,Control,28/03/18,D87_A,19,0,0,A,NA,Acute,NA
D87A_12_C3,,2.075,,,12,Control,28/03/18,D87_A,19,0,0,A,3,Acute,B1
D1045_12_C1,,1.916,,,12,Control,28/03/18,D10_45,19,0,0,A,NA,Acute,NA
D1045_12_C2,,2.016,,,12,Control,28/03/18,D10_45,19,0,0,A,NA,Acute,NA
D1045_12_C3,,1.922,,,12,Control,28/03/18,D10_45,19,0,0,A,6,Acute,B1
LD33_12_P1,,2.162,,,12,Predator,28/03/18,LD33,21,0,0,A,NA,Acute,NA
LD33_12_P2,,2.118,,,12,Predator,28/03/18,LD33,21,0,0,A,NA,Acute,NA
LD33_12_P3,,2.156,,,12,Predator,28/03/18,LD33,21,0,0,A,NA,Acute,NA
D87A_12_P1,,1.474,,,12,Predator,28/03/18,D87_A,16,0,0,J,NA,Acute,NA
D87A_12_P2,,1.391,,,12,Predator,28/03/18,D87_A,16,0,0,J,NA,Acute,NA
D87A_12_P3,,1.646,,,12,Predator,28/03/18,D87_A,16,0,0,A,NA,Acute,mt
D1045_12_P1,,2.126,,,12,Predator,28/03/18,D10_45,19,0,0,A,NA,Acute,NA
D1045_12_P2,,2.183,,,12,Predator,28/03/18,D10_45,19,0,0,A,NA,Acute,NA
D1045_12_P3,,2.249,,,12,Predator,28/03/18,D10_45,19,0,0,A,8,Acute,B1
LD33_12_C1,,2.063,,,12,Control,29/03/18,LD33,22,0,0,A,NA,Acute,NA
LD33_12_C2,,2.048,,,12,Control,29/03/18,LD33,22,0,0,A,NA,Acute,NA
LD33_12_C3,,2.025,,,12,Control,29/03/18,LD33,22,0,0,A,NA,Acute,NA
D87A_12_C1,,1.857,,,12,Control,29/03/18,D87_A,20,0,0,A,NA,Acute,NA
D87A_12_C2,,1.796,,,12,Control,29/03/18,D87_A,20,0,0,A,NA,Acute,NA
D87A_12_C3,,2.01,,,12,Control,29/03/18,D87_A,20,0,0,A,NA,Acute,NA
D1045_12_C1,,1.874,,,12,Control,29/03/18,D10_45,20,0,0,A,NA,Acute,NA
D1045_12_C2,,1.959,,,12,Control,29/03/18,D10_45,20,0,0,A,NA,Acute,NA
D1045_12_C3,,1.872,,,12,Control,29/03/18,D10_45,20,0,0,A,NA,Acute,NA
LD33_12_P1,,2.104,,,12,Predator,29/03/18,LD33,22,0,0,A,NA,Acute,NA
LD33_12_P2,,2.052,,,12,Predator,29/03/18,LD33,22,0,0,A,NA,Acute,NA
LD33_12_P3,,2.113,,,12,Predator,29/03/18,LD33,22,0,0,A,NA,Acute,NA
D87A_12_P1,,1.547,,,12,Predator,29/03/18,D87_A,17,0,0,A,NA,Acute,mt
D87A_12_P2,,1.585,,,12,Predator,29/03/18,D87_A,17,0,0,J,NA,Acute,NA
D87A_12_P3,,1.608,,,12,Predator,29/03/18,D87_A,17,0,0,A,NA,Acute,NA
D1045_12_P1,,2.06,,,12,Predator,29/03/18,D10_45,20,0,0,A,NA,Acute,NA
D1045_12_P2,,2.108,,,12,Predator,29/03/18,D10_45,20,0,0,A,NA,Acute,NA
D1045_12_P3,,2.196,,,12,Predator,29/03/18,D10_45,20,0,0,A,NA,Acute,NA
LD33_12_C1,,2.107,,,12,Control,30/03/18,LD33,23,0,0,A,NA,Acute,NA
LD33_12_C2,,2.119,,,12,Control,30/03/18,LD33,23,0,0,A,NA,Acute,NA
LD33_12_C3,,2.143,,,12,Control,30/03/18,LD33,23,0,0,A,NA,Acute,NA
D87A_12_C1,,1.918,,,12,Control,30/03/18,D87_A,21,0,0,A,NA,Acute,NA
D87A_12_C2,,1.823,,,12,Control,30/03/18,D87_A,21,0,0,A,NA,Acute,NA
D87A_12_C3,,2.087,,,12,Control,30/03/18,D87_A,21,0,0,A,NA,Acute,NA
D1045_12_C1,,1.914,,,12,Control,30/03/18,D10_45,21,0,0,A,NA,Acute,NA
D1045_12_C2,,2.034,,,12,Control,30/03/18,D10_45,21,0,0,A,NA,Acute,NA
D1045_12_C3,,1.97,,,12,Control,30/03/18,D10_45,21,0,0,A,NA,Acute,NA
LD33_12_P1,,2.177,,,12,Predator,30/03/18,LD33,23,0,0,A,NA,Acute,NA
LD33_12_P2,,2.104,,,12,Predator,30/03/18,LD33,23,0,0,A,NA,Acute,NA
LD33_12_P3,,2.188,,,12,Predator,30/03/18,LD33,23,0,0,A,NA,Acute,NA
D87A_12_P1,,1.604,,,12,Predator,30/03/18,D87_A,18,0,0,A,NA,Acute,mt
D87A_12_P2,,1.629,,,12,Predator,30/03/18,D87_A,18,0,0,J,NA,Acute,NA
D87A_12_P3,,1.688,,,12,Predator,30/03/18,D87_A,18,0,0,A,NA,Acute,NA
D1045_12_P1,,2.134,,,12,Predator,30/03/18,D10_45,21,0,0,A,NA,Acute,NA
D1045_12_P2,,2.17,,,12,Predator,30/03/18,D10_45,21,0,0,A,NA,Acute,NA
D1045_12_P3,,2.275,,,12,Predator,30/03/18,D10_45,21,0,0,A,NA,Acute,NA
LD33_12_C1,,2.104,,,12,Control,31/03/18,LD33,24,0,0,A,NA,Acute,NA
LD33_12_C2,,2.098,,,12,Control,31/03/18,LD33,24,0,0,A,13,Acute,B2
LD33_12_C3,,2.205,,,12,Control,31/03/18,LD33,24,0,0,A,12,Acute,B2
D87A_12_C1,,1.878,,,12,Control,31/03/18,D87_A,22,0,0,A,NA,Acute,NA
D87A_12_C2,,1.977,,,12,Control,31/03/18,D87_A,22,0,0,A,NA,Acute,NA
D87A_12_C3,,2.059,,,12,Control,31/03/18,D87_A,22,0,0,A,NA,Acute,NA
D1045_12_C1,,1.88,,,12,Control,31/03/18,D10_45,22,0,0,A,NA,Acute,NA
D1045_12_C2,,1.976,,,12,Control,31/03/18,D10_45,22,0,0,A,NA,Acute,NA
D1045_12_C3,,1.907,,,12,Control,31/03/18,D10_45,22,0,0,A,NA,Acute,NA
LD33_12_P1,,2.107,,,12,Predator,31/03/18,LD33,24,0,0,A,NA,Acute,NA
LD33_12_P2,,2.072,,,12,Predator,31/03/18,LD33,24,0,0,A,NA,Acute,NA
LD33_12_P3,,2.159,,,12,Predator,31/03/18,LD33,24,0,0,A,NA,Acute,NA
D87A_12_P2,,1.632,,,12,Predator,31/03/18,D87_A,19,0,0,J,NA,Acute,NA
D87A_12_P3,,1.679,,,12,Predator,31/03/18,D87_A,19,0,0,A,NA,Acute,NA
D1045_12_P1,,2.132,,,12,Predator,31/03/18,D10_45,22,0,0,A,NA,Acute,NA
D1045_12_P2,,2.403,,,12,Predator,31/03/18,D10_45,22,0,0,A,10,Acute,B1
D1045_12_P3,,2.239,,,12,Predator,31/03/18,D10_45,22,0,0,A,NA,Acute,NA
LD33_12_C1,,2.241,,,12,Control,01/04/18,LD33,25,0,0,A,10,Acute,B2
D87A_12_C1,,1.826,,,12,Control,01/04/18,D87_A,23,0,0,A,NA,Acute,NA
D87A_12_C2,,1.976,,,12,Control,01/04/18,D87_A,23,0,0,A,NA,Acute,NA
D87A_12_C3,,2.016,,,12,Control,01/04/18,D87_A,23,0,0,A,NA,Acute,NA
D1045_12_C1,,1.859,,,12,Control,01/04/18,D10_45,23,0,0,A,NA,Acute,NA
D1045_12_C2,,1.919,,,12,Control,01/04/18,D10_45,23,0,0,A,NA,Acute,NA
D1045_12_C3,,1.871,,,12,Control,01/04/18,D10_45,23,0,0,A,NA,Acute,NA
LD33_12_P1,,2.118,,,12,Predator,01/04/18,LD33,25,0,0,A,NA,Acute,NA
LD33_12_P2,,2.232,,,12,Predator,01/04/18,LD33,25,0,0,A,NA,Acute,NA
LD33_12_P3,,2.305,,,12,Predator,01/04/18,LD33,25,0,0,A,17,Acute,B2
D87A_12_P2,,1.569,,,12,Predator,01/04/18,D87_A,20,0,0,A,NA,Acute,mt
D87A_12_P3,,1.625,,,12,Predator,01/04/18,D87_A,20,0,0,A,NA,Acute,NA
D1045_12_P1,,2.12,,,12,Predator,01/04/18,D10_45,23,0,0,A,NA,Acute,NA
D1045_12_P2,,2.418,,,12,Predator,01/04/18,D10_45,23,0,0,A,NA,Acute,NA
D1045_12_P3,,2.287,,,12,Predator,01/04/18,D10_45,23,0,0,A,NA,Acute,NA
D87A_12_C1,,1.854,,,12,Control,02/04/18,D87_A,24,0,0,A,NA,Acute,NA
D87A_12_C2,,1.954,,,12,Control,02/04/18,D87_A,24,0,0,A,NA,Acute,NA
D87A_12_C3,,2.019,,,12,Control,02/04/18,D87_A,24,0,0,A,NA,Acute,NA
D1045_12_C1,,1.873,,,12,Control,02/04/18,D10_45,24,0,0,A,NA,Acute,NA
D1045_12_C2,,1.96,,,12,Control,02/04/18,D10_45,24,0,0,A,12,Acute,B1
D1045_12_C3,,1.837,,,12,Control,02/04/18,D10_45,24,0,0,A,NA,Acute,NA
LD33_12_P1,,2.275,,,12,Predator,02/04/18,LD33,26,0,0,A,13,Acute,B2
LD33_12_P2,,2.188,,,12,Predator,02/04/18,LD33,26,0,0,A,NA,Acute,NA
D87A_12_P2,,1.794,,,12,Predator,02/04/18,D87_A,21,0,0,A,NA,Acute,NA
D87A_12_P3,,1.671,,,12,Predator,02/04/18,D87_A,21,0,0,A,NA,Acute,NA
D1045_12_P1,,2.104,,,12,Predator,02/04/18,D10_45,24,0,0,A,12,Acute,B1
D1045_12_P2,,2.389,,,12,Predator,02/04/18,D10_45,24,0,0,A,NA,Acute,NA
D1045_12_P3,,2.232,,,12,Predator,02/04/18,D10_45,24,0,0,A,NA,Acute,NA
D87A_12_C1,,1.942,,,12,Control,03/04/18,D87_A,25,0,0,A,8,Acute,B2
D87A_12_C2,,2.003,,,12,Control,03/04/18,D87_A,25,0,0,A,NA,Acute,NA
D87A_12_C3,,2.214,,,12,Control,03/04/18,D87_A,25,0,0,A,8,Acute,B2
D1045_12_C1,,2.04,,,12,Control,03/04/18,D10_45,25,0,0,A,NA,Acute,NA
D1045_12_C2,,2.093,,,12,Control,03/04/18,D10_45,25,0,0,A,NA,Acute,NA
D1045_12_C3,,2.072,,,12,Control,03/04/18,D10_45,25,0,0,A,4,Acute,B2
LD33_12_P2,,2.174,,,12,Predator,03/04/18,LD33,27,0,0,A,NA,Acute,NA
D87A_12_P2,,1.808,,,12,Predator,03/04/18,D87_A,22,0,0,A,NA,Acute,NA
D87A_12_P3,,1.825,,,12,Predator,03/04/18,D87_A,22,0,0,A,NA,Acute,NA
D1045_12_P2,,2.371,,,12,Predator,03/04/18,D10_45,25,0,0,A,NA,Acute,NA
D1045_12_P3,,2.416,,,12,Predator,03/04/18,D10_45,25,0,0,A,NA,Acute,NA
D87A_12_C2,,1.976,,,12,Control,04/04/18,D87_A,26,0,0,A,NA,Acute,NA
D1045_12_C1,,2.066,,,12,Control,04/04/18,D10_45,26,0,0,A,NA,Acute,NA
D1045_12_C2,,2.102,,,12,Control,04/04/18,D10_45,26,0,0,A,NA,Acute,NA
LD33_12_P2,,2.215,,,12,Predator,04/04/18,LD33,28,0,0,A,NA,Acute,NA
D87A_12_P2,,1.824,,,12,Predator,04/04/18,D87_A,23,0,0,A,NA,Acute,NA
D87A_12_P3,,1.83,,,12,Predator,04/04/18,D87_A,23,0,0,A,NA,Acute,NA
D1045_12_P2,,2.365,,,12,Predator,04/04/18,D10_45,26,0,0,A,NA,Acute,NA
D1045_12_P3,,2.473,,,12,Predator,04/04/18,D10_45,26,0,0,A,NA,Acute,NA
D87A_12_C2,,1.999,,,12,Control,05/04/18,D87_A,27,0,0,A,NA,Acute,NA
D1045_12_C1,,2.084,,,12,Control,05/04/18,D10_45,27,0,0,A,NA,Acute,NA
D1045_12_C2,,2.084,,,12,Control,05/04/18,D10_45,27,0,0,A,NA,Acute,NA
LD33_12_P2,,2.226,,,12,Predator,05/04/18,LD33,29,0,0,A,NA,Acute,NA
D87A_12_P2,,1.852,,,12,Predator,05/04/18,D87_A,24,0,0,A,NA,Acute,NA
D87A_12_P3,,1.845,,,12,Predator,05/04/18,D87_A,24,0,0,A,NA,Acute,NA
D1045_12_P2,,2.432,,,12,Predator,05/04/18,D10_45,27,0,0,A,NA,Acute,NA
D1045_12_P3,,2.484,,,12,Predator,05/04/18,D10_45,27,0,0,A,NA,Acute,NA
D87A_12_C2,,2.012,,,12,Control,06/04/18,D87_A,28,0,0,A,7,Acute,B2
D1045_12_C1,,2.088,,,12,Control,06/04/18,D10_45,28,0,0,A,NA,Acute,NA
D1045_12_C2,,2.122,,,12,Control,06/04/18,D10_45,28,0,0,A,NA,Acute,NA
LD33_12_P2,,2.237,,,12,Predator,06/04/18,LD33,30,0,0,A,NA,Acute,NA
D87A_12_P2,,1.846,,,12,Predator,06/04/18,D87_A,25,0,0,A,NA,Acute,NA
D87A_12_P3,,1.839,,,12,Predator,06/04/18,D87_A,25,0,0,A,NA,Acute,NA
D1045_12_P2,,2.579,,,12,Predator,06/04/18,D10_45,28,0,0,A,20,Acute,B2
D1045_12_P3,,2.484,,,12,Predator,06/04/18,D10_45,28,0,0,A,NA,Acute,NA
D1045_12_C1,,2.103,,,12,Control,07/04/18,D10_45,29,0,0,A,NA,Acute,NA
D1045_12_C2,,2.07,,,12,Control,07/04/18,D10_45,29,0,0,A,NA,Acute,NA
LD33_12_P2,,2.324,,,12,Predator,07/04/18,LD33,31,0,0,A,16,Acute,B2
D87A_12_P2,,1.84,,,12,Predator,07/04/18,D87_A,26,0,0,A,NA,Acute,NA
D87A_12_P3,,1.814,,,12,Predator,07/04/18,D87_A,26,0,0,A,NA,Acute,NA
D1045_12_P3,,2.446,,,12,Predator,07/04/18,D10_45,29,0,0,A,NA,Acute,NA
D1045_12_C1,,2.041,,,12,Control,08/04/18,D10_45,30,0,0,A,NA,Acute,NA
D1045_12_C2,,2.062,,,12,Control,08/04/18,D10_45,30,0,0,A,10,Acute,B2
D87A_12_P2,,2.026,,,12,Predator,08/04/18,D87_A,27,0,0,A,5,Acute,B1
D87A_12_P3,,1.79,,,12,Predator,08/04/18,D87_A,27,0,0,A,8,Acute,B1
D1045_12_P3,,2.449,,,12,Predator,08/04/18,D10_45,30,0,0,A,NA,Acute,NA
D1045_12_C1,,2.263,,,12,Control,09/04/18,D10_45,31,0,0,A,12,Acute,B2
D87A_12_P2,,2.027,,,12,Predator,09/04/18,D87_A,28,0,0,A,NA,Acute,NA
D87A_12_P3,,1.95,,,12,Predator,09/04/18,D87_A,28,0,0,A,NA,Acute,NA
D1045_12_P3,,2.609,,,12,Predator,09/04/18,D10_45,31,0,0,A,NA,Acute,NA
D87A_12_P2,,2.008,,,12,Predator,10/04/18,D87_A,29,0,0,A,NA,Acute,NA
D87A_12_P3,,1.948,,,12,Predator,10/04/18,D87_A,29,0,0,A,NA,Acute,NA
D87A_12_P2,,1.987,,,12,Predator,11/04/18,D87_A,30,0,0,A,NA,Acute,NA
D87A_12_P3,,1.905,,,12,Predator,11/04/18,D87_A,30,0,0,A,NA,Acute,NA
D87A_12_P2,,2.028,,,12,Predator,12/04/18,D87_A,31,0,0,A,NA,Acute,NA
D87A_12_P3,,1.986,,,12,Predator,12/04/18,D87_A,31,0,0,A,NA,Acute,NA
D87A_12_P2,,2.078,,,12,Predator,13/04/18,D87_A,32,0,0,A,NA,Acute,NA
D87A_12_P3,,2.014,,,12,Predator,13/04/18,D87_A,32,0,0,A,NA,Acute,NA
D87A_12_P2,,2.168,,,12,Predator,14/04/18,D87_A,33,0,0,A,9,Acute,B2
D87A_12_P3,,2.104,,,12,Predator,14/04/18,D87_A,33,0,0,A,6,Acute,B2
D1074_12_C1,,0.664,,,12,Control,22/04/18,D10_74,1,1,0,J,NA,Acute,NA
D1074_12_C2,,0.665,,,12,Control,22/04/18,D10_74,1,1,0,J,NA,Acute,NA
D1074_12_C1,,0.861,,,12,Control,23/04/18,D10_74,2,0,0,J,NA,Acute,NA
D1074_12_C2,,0.667,,,12,Control,23/04/18,D10_74,2,1,0,J,NA,Acute,NA
D1081_12_C1,,0.699,,,12,Control,23/04/18,D10_81,1,1,0,J,NA,Acute,NA
